ts0,ts1,bcr1,bcr2,bcr3
1647300000.0,55311,0.016,1.255,0.0
1647300000.0,55358,0.016,1.358,0.0
1647300000.0,55405,0.016,1.246,0.0
1647300000.0,55521,0.016,1.28,0.0
1647300000.0,55569,0.016,1.514,0.0
1647300000.0,55616,0.016,1.381,0.0
1647300000.0,55663,0.016,1.559,0.0
1647300000.0,55711,0.016,1.456,0.0
1647300000.0,55757,0.017,0.794,0.0
1647300000.0,55804,0.016,1.489,0.0
1647300000.0,55928,0.016,1.366,0.0
1647300000.0,55976,0.016,0.817,0.0
1647300000.0,56023,0.016,1.382,0.0
1647300000.0,56069,0.016,1.34,0.0
1647300000.0,56116,0.016,1.511,0.0
1647300000.0,56163,0.015,1.343,0.0
1647300000.0,56213,0.016,1.407,0.0
1647300000.0,56260,0.016,0.893,0.0
1647300000.0,56307,0.016,1.274,0.0
1647300000.0,56354,0.016,1.376,0.0
1647300000.0,56400,0.016,1.429,0.0
1647300000.0,56447,0.016,0.946,0.0
1647300000.0,56494,0.016,1.443,0.0
1647300000.0,56586,0.016,1.267,0.0
1647300000.0,56635,0.016,1.284,0.0
1647300000.0,56681,0.016,1.255,0.0
1647300000.0,56728,0.016,1.024,0.0
1647300000.0,56775,0.016,1.426,0.0
1647300000.0,56821,0.016,1.426,0.0
1647300000.0,56868,0.016,1.366,0.0
1647300000.0,56915,0.016,1.33,0.0
1647300000.0,56962,0.016,1.4,0.0
1647300000.0,57008,0.017,1.261,0.0
1647300000.0,57057,0.016,1.273,0.0
1647300000.0,57103,0.017,1.407,0.0
1647300000.0,57150,0.016,1.366,0.0
1647300000.0,57197,0.016,1.39,0.0
1647300000.0,57244,0.016,1.466,0.0
1647300000.0,57291,0.016,0.879,0.0
1647300000.0,57339,0.016,1.265,0.0
1647300000.0,57385,0.016,1.432,0.0
1647300000.0,57432,0.016,1.347,0.0
1647300000.0,57479,0.016,1.37,0.0
1647300000.0,57641,0.016,1.313,0.0
1647300000.0,57690,0.016,1.408,0.0
1647300000.0,57737,0.016,1.397,0.0
1647300000.0,57783,0.016,1.419,0.0
1647300000.0,57831,0.016,0.879,0.0
1647300000.0,57878,0.016,1.292,0.0
1647300000.0,57925,0.016,1.395,0.0
1647300000.0,57972,0.016,1.284,0.0
1647300000.0,58018,0.016,1.285,0.0
1647300000.0,58065,0.015,1.261,0.0
1647300000.0,58112,0.016,1.324,0.0
1647300000.0,58159,0.016,1.296,0.0
1647300000.0,58206,0.016,1.443,0.0
1647300000.0,58273,0.016,1.424,0.0
1647300000.0,58321,0.016,1.26,0.0
1647300000.0,58368,0.016,1.324,0.0
1647300000.0,58415,0.017,1.339,0.0
1647300000.0,58463,0.016,1.295,0.0
1647300000.0,58510,0.016,1.35,0.0
1647300000.0,58557,0.016,1.282,0.0
1647300000.0,58627,0.016,1.543,0.0
1647300000.0,58674,0.017,1.315,0.0
1647300000.0,58721,0.016,1.292,0.0
1647300000.0,58767,0.016,1.362,0.0
1647300000.0,58816,0.016,1.432,0.0
1647300000.0,58862,0.016,0.934,0.0
1647300000.0,58909,0.016,1.486,0.0
1647300000.0,58956,0.016,1.392,0.0
1647300000.0,59002,0.015,1.405,0.0
1647300000.0,59049,0.016,1.266,0.0
1647300000.0,59098,0.016,1.525,0.0
1647300000.0,59145,0.016,1.549,0.0
1647300000.0,59192,0.016,1.401,0.0
1647300000.0,59329,0.016,1.058,0.0
1647300000.0,59376,0.016,0.991,0.0
1647300000.0,59423,0.016,0.992,0.0
1647300000.0,59470,0.017,1.493,0.0
1647300000.0,59516,0.017,1.433,0.0
1647300000.0,59563,0.017,1.519,0.0
1647300000.0,59617,0.016,1.56,0.0
1647300000.0,59664,0.017,1.271,0.0
1647300000.0,59711,0.016,1.53,0.0
1647300000.0,59758,0.016,1.415,0.0
1647300000.0,59805,0.017,1.529,0.0
1647300000.0,59852,0.016,1.531,0.0
1647300000.0,59898,0.016,1.422,0.0
1647300000.0,59969,0.016,1.37,0.0
1647300000.0,60017,0.016,1.392,0.0
1647300000.0,60064,0.016,1.364,0.0
1647300000.0,60111,0.017,1.363,0.0
1647300000.0,60158,0.016,1.407,0.0
1647300000.0,60204,0.016,1.333,0.0
1647300000.0,60251,0.017,1.381,0.0
1647300000.0,60318,0.016,1.364,0.0
1647300000.0,60364,0.016,1.278,0.0
1647300000.0,60411,0.016,1.324,0.0
1647300000.0,60458,0.016,1.278,0.0
1647300000.0,60506,0.016,1.336,0.0
1647300000.0,60553,0.016,1.277,0.0
1647300000.0,60600,0.016,1.451,0.0
1647300000.0,60647,0.016,1.395,0.0
1647300000.0,60694,0.016,1.375,0.0
1647300000.0,60741,0.016,1.419,0.0
1647300000.0,60787,0.016,1.325,0.0
1647300000.0,60834,0.016,1.361,0.0
1647300000.0,60881,0.016,1.422,0.0
1647300000.0,60977,0.016,1.395,0.0
1647300000.0,61025,0.016,1.394,0.0
1647300000.0,61072,0.016,1.297,0.0
1647300000.0,61119,0.016,0.88,0.0
1647300000.0,61166,0.016,1.373,0.0
1647300000.0,61212,0.016,0.889,0.0
1647300000.0,61259,0.016,1.374,0.0
1647300000.0,61350,0.016,1.429,0.0
1647300000.0,61396,0.016,1.318,0.0
1647300000.0,61443,0.016,1.42,0.0
1647300000.0,61490,0.016,1.416,0.0
1647300000.0,61537,0.016,1.284,0.0
1647300000.0,61584,0.016,0.947,0.0
1647300000.0,61761,0.016,1.5,0.0
1647300000.0,61810,0.017,1.421,0.0
1647300000.0,61857,0.016,1.38,0.0
1647300000.0,61903,0.016,1.28,0.0
1647300000.0,61950,0.016,1.36,0.0
1647300000.0,61997,0.016,1.336,0.0
1647300000.0,62045,0.016,1.413,0.0
1647300000.0,62092,0.016,1.374,0.0
1647300000.0,62139,0.017,1.342,0.0
1647300000.0,62186,0.016,1.333,0.0
1647300000.0,62232,0.016,1.425,0.0
1647300000.0,62279,0.016,1.45,0.0
1647300000.0,62326,0.016,1.373,0.0
1647300000.0,62479,0.016,1.496,0.0
1647300000.0,62526,0.016,1.426,0.0
1647300000.0,62573,0.016,1.261,0.0
1647300000.0,62620,0.016,1.357,0.0
1647300000.0,62668,0.016,1.374,0.0
1647300000.0,62714,0.016,1.272,0.0
1647300000.0,62866,0.016,1.449,0.0
1647300000.0,62914,0.016,1.418,0.0
1647300000.0,62961,0.015,1.374,0.0
1647300000.0,63007,0.016,1.391,0.0
1647300000.0,63056,0.016,1.444,0.0
1647300000.0,63102,0.017,1.38,0.0
1647300000.0,63149,0.016,1.384,0.0
1647300000.0,63214,0.016,1.316,0.0
1647300000.0,63260,0.016,1.34,0.0
1647300000.0,63308,0.015,1.388,0.0
1647300000.0,63355,0.015,1.286,0.0
1647300000.0,63403,0.017,1.54,0.0
1647300000.0,63502,0.016,1.442,0.0
1647300000.0,63557,0.016,1.349,0.0
1647300000.0,63603,0.017,0.898,0.0
1647300000.0,63650,0.017,1.432,0.0
1647300000.0,63698,0.016,1.398,0.0
1647300000.0,63745,0.016,1.458,0.0
1647300000.0,63792,0.016,1.331,0.0
1647300000.0,63911,0.016,1.36,0.0
1647300000.0,63959,0.016,1.555,0.0
1647300000.0,64006,0.016,1.394,0.0
1647300000.0,64053,0.016,1.352,0.0
1647300000.0,64101,0.017,1.367,0.0
1647300000.0,64148,0.016,1.455,0.0
1647300000.0,64195,0.016,1.414,0.0
1647300000.0,64242,0.016,1.406,0.0
1647300000.0,64289,0.016,1.373,0.0
1647300000.0,64335,0.016,1.367,0.0
1647300000.0,64382,0.017,1.29,0.0
1647300000.0,64429,0.017,1.409,0.0
1647300000.0,64476,0.016,1.43,0.0
1647300000.0,64523,0.016,1.411,0.0
1647300000.0,64573,0.016,1.367,0.0
1647300000.0,64620,0.016,1.398,0.0
1647300000.0,64668,0.016,1.392,0.0
1647300000.0,64715,0.016,1.445,0.0
1647300000.0,64762,0.016,1.365,0.0
1647300000.0,64809,0.016,1.401,0.0
1647300000.0,64855,0.016,1.261,0.0
1647300000.0,64902,0.016,1.374,0.0
1647300000.0,64950,0.016,1.386,0.0
1647300000.0,64997,0.017,0.919,0.0
1647300000.0,65044,0.016,1.385,0.0
1647300000.0,65092,0.016,1.374,0.0
1647300000.0,65211,0.016,1.33,0.0
1647300000.0,65258,0.016,1.475,0.0
1647300000.0,65305,0.016,1.529,0.0
1647300000.0,65352,0.016,1.401,0.0
1647300000.0,65400,0.016,0.908,0.0
1647300000.0,65447,0.016,1.442,0.0
1647300000.0,65493,0.016,1.352,0.0
1647300000.0,65606,0.016,1.413,0.0
1647300000.0,65654,0.016,1.467,0.0
1647300000.0,65701,0.016,1.341,0.0
1647300000.0,65748,0.016,0.953,0.0
1647300000.0,65796,0.016,1.312,0.0
1647300000.0,65843,0.016,1.268,0.0
1647300000.0,65889,0.016,1.341,0.0
1647300000.0,65936,0.016,1.361,0.0
1647300000.0,65983,0.016,1.407,0.0
1647300000.0,66029,0.015,1.33,0.0
1647300000.0,66078,0.016,1.402,0.0
1647300000.0,66124,0.016,1.374,0.0
1647300000.0,66171,0.016,0.929,0.0
1647300000.0,66278,0.016,1.361,0.0
1647300000.0,66325,0.016,0.968,0.0
1647300000.0,66372,0.016,0.953,0.0
1647300000.0,66418,0.016,1.302,0.0
1647300000.0,66465,0.016,1.491,0.0
1647300000.0,66512,0.016,1.36,0.0
1647300000.0,66636,0.017,0.933,0.0
1647300000.0,66683,0.016,1.349,0.0
1647300000.0,66729,0.016,1.395,0.0
1647300000.0,66776,0.017,1.341,0.0
1647300000.0,66825,0.016,1.434,0.0
1647300000.0,66871,0.016,1.382,0.0
1647300000.0,66918,0.016,1.304,0.0
1647300000.0,66965,0.016,1.346,0.0
1647300000.0,67012,0.016,1.374,0.0
1647300000.0,67059,0.016,1.407,0.0
1647300000.0,67107,0.016,0.945,0.0
1647300000.0,67154,0.016,1.031,0.0
1647300000.0,67201,0.016,1.438,0.0
1647300000.0,67248,0.016,0.941,0.0
1647300000.0,67367,0.016,1.373,0.0
1647300000.0,67414,0.016,1.333,0.0
1647300000.0,67460,0.016,1.301,0.0
1647300000.0,67507,0.016,1.393,0.0
1647300000.0,67554,0.016,1.584,0.0
1647300000.0,67601,0.017,1.409,0.0
1647300000.0,67648,0.016,1.358,0.0
1647300000.0,67698,0.016,1.423,0.0
1647300000.0,67744,0.016,1.42,0.0
1647300000.0,67791,0.017,1.433,0.0
1647300000.0,67838,0.016,1.339,0.0
1647300000.0,67885,0.016,1.408,0.0
1647300000.0,67932,0.016,1.41,0.0
1647300000.0,68020,0.017,1.431,0.0
1647300000.0,68067,0.017,1.471,0.0
1647300000.0,68114,0.016,1.527,0.0
1647300000.0,68160,0.016,0.989,0.0
1647300000.0,68209,0.016,1.405,0.0
1647300000.0,68256,0.017,1.403,0.0
1647300000.0,68303,0.016,1.409,0.0
1647300000.0,68436,0.016,1.396,0.0
1647300000.0,68484,0.016,1.031,0.0
1647300000.0,68531,0.016,1.35,0.0
1647300000.0,68578,0.016,0.962,0.0
1647300000.0,68626,0.016,1.429,0.0
1647300000.0,68673,0.016,1.349,0.0
1647300000.0,68769,0.016,1.398,0.0
1647300000.0,68815,0.016,1.356,0.0
1647300000.0,68862,0.016,1.536,0.0
1647300000.0,68909,0.016,1.37,0.0
1647300000.0,68957,0.016,1.493,0.0
1647300000.0,69004,0.016,1.466,0.0
1647300000.0,69133,0.016,1.312,0.0
1647300000.0,69180,0.016,1.36,0.0
1647300000.0,69227,0.016,1.386,0.0
1647300000.0,69274,0.015,1.469,0.0
1647300000.0,69322,0.016,1.392,0.0
1647300000.0,69369,0.016,0.955,0.0
1647300000.0,69474,0.016,4.433,0.0
1647300000.0,69522,0.016,1.419,0.0
1647300000.0,69568,0.016,1.424,0.0
1647300000.0,69615,0.016,1.374,0.0
1647300000.0,69662,0.016,1.337,0.0
1647300000.0,69709,0.015,1.463,0.0
1647300000.0,69756,0.016,1.444,0.0
1647300000.0,69811,0.015,1.366,0.0
1647300000.0,69858,0.016,1.422,0.0
1647300000.0,69904,0.016,1.269,0.0
1647300000.0,69953,0.016,0.964,0.0
1647300000.0,69999,0.016,1.346,0.0
1647300000.0,70046,0.016,1.422,0.0
1647300000.0,70140,0.016,1.486,0.0
1647300000.0,70188,0.015,1.458,0.0
1647300000.0,70235,0.016,1.337,0.0
1647300000.0,70282,0.016,1.338,0.0
1647300000.0,70330,0.016,1.432,0.0
1647300000.0,70377,0.016,1.481,0.0
1647300000.0,70425,0.016,1.534,0.0
1647300000.0,70472,0.016,1.355,0.0
1647300000.0,70519,0.016,1.457,0.0
1647300000.0,70565,0.015,1.414,0.0
1647300000.0,70614,0.017,1.374,0.0
1647300000.0,70661,0.016,0.874,0.0
1647300000.0,70708,0.016,1.448,0.0
1647300000.0,70797,0.017,1.414,0.0
1647300000.0,70845,0.016,1.525,0.0
1647300000.0,70892,0.016,1.349,0.0
1647300000.0,70938,0.016,1.457,0.0
1647300000.0,70986,0.016,1.342,0.0
1647300000.0,71033,0.017,1.367,0.0
1647300000.0,71083,0.016,1.469,0.0
1647300000.0,71130,0.016,1.428,0.0
1647300000.0,71177,0.016,1.453,0.0
1647300000.0,71224,0.016,1.457,0.0
1647300000.0,71270,0.016,1.41,0.0
1647300000.0,71317,0.016,1.333,0.0
1647300000.0,71364,0.016,1.402,0.0
1647300000.0,71411,0.016,1.019,0.0
1647300000.0,71458,0.016,1.309,0.0
1647300000.0,71505,0.016,1.416,0.0
1647300000.0,71553,0.016,1.289,0.0
1647300000.0,71600,0.016,1.458,0.0
1647300000.0,71647,0.016,1.332,0.0
1647300000.0,71694,0.016,1.349,0.0
1647300000.0,71749,0.015,1.522,0.0
1647300000.0,71795,0.016,1.434,0.0
1647300000.0,71844,0.016,1.296,0.0
1647300000.0,71890,0.016,1.439,0.0
1647300000.0,71937,0.016,1.382,0.0
1647300000.0,71986,0.016,1.404,0.0
1647300000.0,72033,0.016,1.409,0.0
1647300000.0,72080,0.016,1.438,0.0
1647300000.0,72126,0.016,1.545,0.0
1647300000.0,72173,0.017,1.47,0.0
1647300000.0,72220,0.016,1.301,0.0
1647300000.0,72266,0.016,1.39,0.0
1647300000.0,72313,0.016,1.421,0.0
1647300000.0,72361,0.017,1.42,0.0
1647300000.0,72407,0.015,1.445,0.0
1647300000.0,72454,0.016,1.403,0.0
1647300000.0,72501,0.016,1.433,0.0
1647300000.0,72548,0.016,1.338,0.0
1647300000.0,72594,0.017,1.374,0.0
1647300000.0,72642,0.016,1.332,0.0
1647300000.0,72698,0.016,1.438,0.0
1647300000.0,72745,0.016,1.421,0.0
1647300000.0,72793,0.016,1.57,0.0
1647300000.0,72840,0.016,1.355,0.0
1647300000.0,72887,0.016,2.835,0.0
1647300000.0,72935,0.016,1.426,0.0
1647300000.0,72982,0.016,1.507,0.0
1647300000.0,73029,0.016,1.403,0.0
1647300000.0,73076,0.016,1.428,0.0
1647300000.0,73122,0.016,1.395,0.0
1647300000.0,73171,0.016,1.386,0.0
1647300000.0,73218,0.017,1.32,0.0
1647300000.0,73264,0.016,1.361,0.0
1647300000.0,73312,0.016,1.446,0.0
1647300000.0,73358,0.016,1.39,0.0
1647300000.0,73405,0.016,1.367,0.0
1647300000.0,73453,0.016,1.288,0.0
1647300000.0,73500,0.016,0.841,0.0
1647300000.0,73547,0.016,0.835,0.0
1647300000.0,73594,0.016,1.439,0.0
1647300000.0,73649,0.016,1.415,0.0
1647300000.0,73696,0.016,1.321,0.0
1647300000.0,73744,0.016,1.456,0.0
1647300000.0,73791,0.016,1.508,0.0
1647300000.0,73838,0.016,1.39,0.0
1647300000.0,73886,0.016,1.283,0.0
1647300000.0,73985,0.016,1.418,0.0
1647300000.0,74034,0.016,1.416,0.0
1647300000.0,74081,0.016,1.333,0.0
1647300000.0,74127,0.016,1.331,0.0
1647300000.0,74174,0.016,1.395,0.0
1647300000.0,74221,0.016,1.402,0.0
1647300000.0,74268,0.017,1.445,0.0
1647300000.0,74324,0.016,1.353,0.0
1647300000.0,74371,0.016,1.36,0.0
1647300000.0,74418,0.016,1.308,0.0
1647300000.0,74466,0.016,0.947,0.0
1647300000.0,74513,0.016,1.397,0.0
1647300000.0,74560,0.016,1.429,0.0
1647300000.0,74607,0.016,1.282,0.0
1647300000.0,74659,0.016,1.287,0.0
1647300000.0,74706,0.016,1.391,0.0
1647300000.0,74754,0.016,1.434,0.0
1647300000.0,74801,0.016,1.395,0.0
1647300000.0,74848,0.016,1.403,0.0
1647300000.0,74906,0.016,1.401,0.0
1647300000.0,74961,0.016,0.938,0.0
1647300000.0,75008,0.016,0.977,0.0
1647300000.0,75055,0.016,1.392,0.0
1647300000.0,75102,0.016,1.493,0.0
1647300000.0,75148,0.016,4.233,0.0
1647300000.0,75195,0.016,1.507,0.0
1647300000.0,75283,0.016,1.402,0.0
1647300000.0,75331,0.016,1.403,0.0
1647300000.0,75378,0.016,1.431,0.0
1647300000.0,75425,0.016,1.519,0.0
1647300000.0,75473,0.016,1.477,0.0
1647300000.0,75520,0.016,1.327,0.0
1647300000.0,75567,0.016,1.392,0.0
1647300000.0,75614,0.016,1.367,0.0
1647300000.0,75660,0.016,1.514,0.0
1647300000.0,75707,0.016,0.931,0.0
1647300000.0,75754,0.016,1.321,0.0
1647300000.0,75801,0.016,1.401,0.0
1647300000.0,75848,0.016,1.434,0.0
1647300000.0,75896,0.016,1.422,0.0
1647300000.0,75986,0.016,1.397,0.0
1647300000.0,76034,0.016,1.453,0.0
1647300000.0,76081,0.016,1.305,0.0
1647300000.0,76127,0.016,1.374,0.0
1647300000.0,76174,0.016,1.315,0.0
1647300000.0,76221,0.016,0.929,0.0
1647300000.0,76268,0.016,1.398,0.0
1647300000.0,76334,0.016,1.389,0.0
1647300000.0,76381,0.016,1.384,0.0
1647300000.0,76428,0.016,1.35,0.0
1647300000.0,76475,0.016,1.397,0.0
1647300000.0,76523,0.017,1.326,0.0
1647300000.0,76570,0.016,1.48,0.0
1647300000.0,76617,0.016,1.373,0.0
1647300000.0,76664,0.016,1.384,0.0
1647300000.0,76711,0.016,1.403,0.0
1647300000.0,76758,0.016,1.403,0.0
1647300000.0,76806,0.016,1.31,0.0
1647300000.0,76853,0.017,0.948,0.0
1647300000.0,76899,0.016,1.396,0.0
1647300000.0,76948,0.016,1.283,0.0
1647300000.0,76994,0.016,1.43,0.0
1647300000.0,77041,0.016,1.252,0.0
1647300000.0,77088,0.016,1.276,0.0
1647300000.0,77135,0.016,1.346,0.0
1647300000.0,77181,0.015,1.277,0.0
1647300000.0,77230,0.016,1.39,0.0
1647300000.0,77363,0.016,1.451,0.0
1647300000.0,77411,0.016,1.252,0.0
1647300000.0,77458,0.016,1.301,0.0
1647300000.0,77505,0.016,1.403,0.0
1647300000.0,77553,0.016,1.252,0.0
1647300000.0,77600,0.016,1.308,0.0
1647300000.0,77647,0.016,1.415,0.0
1647300000.0,77694,0.016,1.301,0.0
1647300000.0,77740,0.016,1.525,0.0
1647300000.0,77787,0.016,1.394,0.0
1647300000.0,77834,0.015,1.247,0.0
1647300000.0,77881,0.016,1.433,0.0
1647300000.0,77928,0.016,1.396,0.0
1647300000.0,77975,0.016,1.403,0.0
1647300000.0,78023,0.016,0.842,0.0
1647300000.0,78069,0.016,1.318,0.0
1647300000.0,78116,0.016,1.491,0.0
1647300000.0,78163,0.016,1.317,0.0
1647300000.0,78210,0.016,1.52,0.0
1647300000.0,78256,0.016,1.39,0.0
1647300000.0,78303,0.016,1.377,0.0
1647300000.0,78350,0.016,1.34,0.0
1647300000.0,78397,0.016,1.422,0.0
1647300000.0,78444,0.016,1.45,0.0
1647300000.0,78491,0.015,1.319,0.0
1647300000.0,78538,0.016,1.406,0.0
1647300000.0,78628,0.016,1.476,0.0
1647300000.0,78677,0.016,1.386,0.0
1647300000.0,78724,0.016,1.402,0.0
1647300000.0,78772,0.016,1.444,0.0
1647300000.0,78819,0.016,1.33,0.0
1647300000.0,78865,0.016,0.902,0.0
1647300000.0,78912,0.016,1.331,0.0
1647300000.0,78959,0.017,0.841,0.0
1647300000.0,79006,0.016,0.942,0.0
1647300000.0,79053,0.016,1.503,0.0
1647300000.0,79100,0.016,0.914,0.0
1647300000.0,79147,0.016,1.517,0.0
1647300000.0,79193,0.016,1.384,0.0
1647300000.0,79242,0.015,1.333,0.0
1647300000.0,79299,0.016,1.315,0.0
1647300000.0,79353,0.016,1.409,0.0
1647300000.0,79400,0.016,1.312,0.0
1647300000.0,79446,0.015,1.321,0.0
1647300000.0,79493,0.017,1.386,0.0
1647300000.0,79540,0.016,1.405,0.0
1647300000.0,79650,0.016,0.914,0.0
1647300000.0,79698,0.016,1.395,0.0
1647300000.0,79745,0.016,1.441,0.0
1647300000.0,79792,0.016,1.445,0.0
1647300000.0,79840,0.016,1.423,0.0
1647300000.0,79887,0.016,1.252,0.0
1647300000.0,79933,0.016,1.401,0.0
1647300000.0,79990,0.016,1.549,0.0
1647300000.0,80037,0.016,1.344,0.0
1647300000.0,80084,0.016,0.957,0.0
1647300000.0,80131,0.016,1.506,0.0
1647300000.0,80178,0.016,1.392,0.0
1647300000.0,80224,0.016,1.325,0.0
1647300000.0,80272,0.016,1.519,0.0
1647300000.0,80319,0.016,1.511,0.0
1647300000.0,80365,0.016,1.501,0.0
1647300000.0,80414,0.016,1.516,0.0
1647300000.0,80461,0.015,1.409,0.0
1647300000.0,80507,0.016,1.336,0.0
1647300000.0,80554,0.016,1.336,0.0
1647300000.0,80609,0.016,1.382,0.0
1647300000.0,80656,0.016,1.3,0.0
1647300000.0,80703,0.016,0.913,0.0
1647300000.0,80749,0.017,1.356,0.0
1647300000.0,80796,0.016,1.512,0.0
1647300000.0,80844,0.016,1.288,0.0
1647300000.0,80957,0.015,1.325,0.0
1647300000.0,81004,0.017,1.281,0.0
1647300000.0,81051,0.016,1.386,0.0
1647300000.0,81097,0.016,1.513,0.0
1647300000.0,81144,0.016,1.514,0.0
1647300000.0,81191,0.017,1.416,0.0
1647300000.0,81238,0.016,1.308,0.0
1647300000.0,81285,0.016,1.572,0.0
1647300000.0,81331,0.016,1.385,0.0
1647300000.0,81378,0.016,0.89,0.0
1647300000.0,81425,0.016,1.319,0.0
1647300000.0,81472,0.016,1.416,0.0
1647300000.0,81519,0.017,1.41,0.0
1647300000.0,81567,0.016,1.411,0.0
1647300000.0,81639,0.016,1.409,0.0
1647300000.0,81687,0.016,1.017,0.0
1647300000.0,81734,0.017,1.404,0.0
1647300000.0,81781,0.016,1.403,0.0
1647300000.0,81829,0.016,1.337,0.0
1647300000.0,81876,0.017,1.502,0.0
1647300000.0,81930,0.016,1.398,0.0
1647300000.0,81977,0.016,1.029,0.0
1647300000.0,82024,0.016,1.585,0.0
1647300000.0,82071,0.016,1.378,0.0
1647300000.0,82117,0.016,1.408,0.0
1647300000.0,82164,0.016,1.422,0.0
1647300000.0,82211,0.016,1.392,0.0
1647300000.0,82312,0.016,1.518,0.0
1647300000.0,82360,0.016,1.305,0.0
1647300000.0,82407,0.017,1.402,0.0
1647300000.0,82454,0.016,1.426,0.0
1647300000.0,82502,0.016,1.404,0.0
1647300000.0,82549,0.016,1.409,0.0
1647300000.0,82641,0.016,1.374,0.0
1647300000.0,82689,0.016,0.948,0.0
1647300000.0,82736,0.016,0.817,0.0
1647300000.0,82783,0.016,1.441,0.0
1647300000.0,82831,0.016,1.413,0.0
1647300000.0,82878,0.016,1.27,0.0
1647300000.0,82933,0.016,1.402,0.0
1647300000.0,82980,0.017,1.512,0.0
1647300000.0,83026,0.017,1.3,0.0
1647300000.0,83073,0.015,1.403,0.0
1647300000.0,83120,0.016,1.3,0.0
1647300000.0,83167,0.016,1.394,0.0
1647300000.0,83214,0.016,1.396,0.0
1647300000.0,83310,0.017,1.352,0.0
1647300000.0,83358,0.016,1.025,0.0
1647300000.0,83405,0.016,1.371,0.0
1647300000.0,83451,0.017,1.479,0.0
1647300000.0,83499,0.016,1.446,0.0
1647300000.0,83546,0.016,1.535,0.0
1647300000.0,83595,0.016,1.404,0.0
1647300000.0,83641,0.016,1.252,0.0
1647300000.0,83688,0.017,0.961,0.0
1647300000.0,83735,0.016,1.277,0.0
1647300000.0,83783,0.016,1.294,0.0
1647300000.0,83830,0.016,1.413,0.0
1647300000.0,83877,0.015,1.398,0.0
1647300000.0,83924,0.016,1.327,0.0
1647300000.0,83971,0.017,1.397,0.0
1647300000.0,84018,0.016,1.411,0.0
1647300000.0,84065,0.016,1.514,0.0
1647300000.0,84111,0.016,1.289,0.0
1647300000.0,84158,0.016,1.545,0.0
1647300000.0,84205,0.016,1.497,0.0
1647300000.0,84260,0.016,1.524,0.0
1647300000.0,84307,0.016,1.531,0.0
1647300000.0,84354,0.016,1.404,0.0
1647300000.0,84400,0.016,1.452,0.0
1647300000.0,84447,0.017,1.415,0.0
1647300000.0,84494,0.016,1.058,0.0
1647300000.0,84550,0.016,1.409,0.0
1647300000.0,84597,0.015,1.321,0.0
1647300000.0,84644,0.016,1.333,0.0
1647300000.0,84690,0.016,1.322,0.0
1647300000.0,84737,0.016,1.288,0.0
1647300000.0,84784,0.016,1.252,0.0
1647300000.0,84831,0.016,1.258,0.0
1647300000.0,84909,0.016,1.38,0.0
1647300000.0,84957,0.016,1.301,0.0
1647300000.0,85004,0.016,1.422,0.0
1647300000.0,85050,0.016,1.526,0.0
1647300000.0,85097,0.017,1.549,0.0
1647300000.0,85144,0.016,1.52,0.0
1647300000.0,85190,0.016,1.508,0.0
1647300000.0,85237,0.016,1.527,0.0
1647300000.0,85284,0.016,1.416,0.0
1647300000.0,85331,0.016,1.501,0.0
1647300000.0,85378,0.016,1.392,0.0
1647300000.0,85424,0.016,1.385,0.0
1647300000.0,85541,0.016,1.519,0.0
1647300000.0,85588,0.016,1.429,0.0
1647300000.0,85635,0.015,1.409,0.0
1647300000.0,85682,0.015,1.507,0.0
1647300000.0,85729,0.017,1.515,0.0
1647300000.0,85775,0.016,1.404,0.0
1647300000.0,85822,0.016,1.294,0.0
1647300000.0,85882,0.016,1.416,0.0
1647300000.0,85929,0.015,1.282,0.0
1647300000.0,85980,0.016,1.417,0.0
1647300000.0,86027,0.016,1.378,0.0
1647300000.0,86075,0.016,1.327,0.0
1647300000.0,86122,0.017,1.029,0.0
1647300000.0,86169,0.016,1.514,0.0
1647300000.0,86223,0.016,1.482,0.0
1647300000.0,86270,0.016,0.955,0.0
1647300000.0,86316,0.016,1.294,0.0
1647300000.0,86365,0.016,1.437,0.0
1647300000.0,86412,0.016,1.434,0.0
1647300000.0,86459,0.016,1.302,0.0
1647300000.0,86555,0.017,1.52,0.0
1647300000.0,86602,0.016,1.402,0.0
1647300000.0,86649,0.016,1.428,0.0
1647300000.0,86696,0.016,1.39,0.0
1647300000.0,86744,0.016,1.519,0.0
1647300000.0,86791,0.016,1.397,0.0
1647300000.0,86867,0.016,1.414,0.0
1647300000.0,86914,0.016,1.403,0.0
1647300000.0,86961,0.015,1.404,0.0
1647300000.0,87008,0.017,1.537,0.0
1647300000.0,87055,0.016,1.321,0.0
1647300000.0,87101,0.016,1.508,0.0
1647300000.0,87148,0.016,1.273,0.0
1647300000.0,87266,0.016,1.481,0.0
1647300000.0,87314,0.016,0.948,0.0
1647300000.0,87361,0.016,1.313,0.0
1647300000.0,87408,0.016,1.035,0.0
1647300000.0,87455,0.016,1.358,0.0
1647300000.0,87501,0.016,1.513,0.0
1647300000.0,87548,0.016,0.892,0.0
1647300000.0,87600,0.016,1.352,0.0
1647300000.0,87646,0.016,1.524,0.0
1647300000.0,87693,0.016,1.314,0.0
1647300000.0,87740,0.016,1.335,0.0
1647300000.0,87787,0.016,1.507,0.0
1647300000.0,87833,0.016,1.52,0.0
1647300000.0,87945,0.016,4.433,0.0
1647300000.0,87992,0.017,0.817,0.0
1647300000.0,88038,0.016,0.948,0.0
